fighter_id,fighter_name,height_in,weight_lb,reach_in,stance,dob,wins,losses,draws,profile_url
7b461ccae8270207,Brett Tillis,,145.0,,,--,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7b461ccae8270207
2747c60e42d9d75f,David Teymur,69.0,155.0,73.0,Southpaw,"May 01, 1989",8.0,2.0,0.0,http://www.ufcstats.com/fighter-details/2747c60e42d9d75f
ed7d329d7c29428d,Colby Thicknesse,67.0,135.0,69.0,Orthodox,"Jun 23, 1999",7.0,1.0,0.0,http://www.ufcstats.com/fighter-details/ed7d329d7c29428d
c830bc2eb134b646,Rio Tirto,64.0,125.0,66.0,Switch,"Feb 09, 2000",8.0,1.0,0.0,http://www.ufcstats.com/fighter-details/c830bc2eb134b646
57481f1f10530c61,Ryan Tobar,,155.0,,,--,3.0,3.0,0.0,http://www.ufcstats.com/fighter-details/57481f1f10530c61
679ae8c4fd022c6b,Anatoly Tokov,70.0,185.0,,,"Feb 17, 1990",25.0,2.0,0.0,http://www.ufcstats.com/fighter-details/679ae8c4fd022c6b
30e8b4505f5ccf92,Kiyoshi Tamura,71.0,185.0,,Southpaw,"Dec 17, 1969",32.0,13.0,3.0,http://www.ufcstats.com/fighter-details/30e8b4505f5ccf92
083e15da67d9b0fa,Josh Thornburg,72.0,170.0,,,"May 24, 1984",8.0,8.0,0.0,http://www.ufcstats.com/fighter-details/083e15da67d9b0fa
dcdd511ff757f15c,Oli Thompson,73.0,242.0,75.0,Orthodox,"Jan 02, 1980",17.0,10.0,0.0,http://www.ufcstats.com/fighter-details/dcdd511ff757f15c
274ca7b799b402cc,Andrew Todhunter,72.0,185.0,,Switch,"Nov 30, 1987",8.0,0.0,0.0,http://www.ufcstats.com/fighter-details/274ca7b799b402cc
4f74c8be51db8a37,Daiju Takase,72.0,170.0,,Southpaw,"Apr 20, 1978",12.0,15.0,2.0,http://www.ufcstats.com/fighter-details/4f74c8be51db8a37
1d1b85389a05df69,Chris Tickle,69.0,155.0,,,"Feb 01, 1982",9.0,9.0,0.0,http://www.ufcstats.com/fighter-details/1d1b85389a05df69
ca936c67687789e9,Nik Theotikos,,185.0,,Orthodox,--,6.0,2.0,0.0,http://www.ufcstats.com/fighter-details/ca936c67687789e9
f5431394fb284bb9,James Te Huna,74.0,185.0,75.0,Orthodox,"Sep 29, 1981",16.0,9.0,0.0,http://www.ufcstats.com/fighter-details/f5431394fb284bb9
e13abac8089a801a,Justin Tafa,72.0,264.0,74.0,Southpaw,"Dec 13, 1993",7.0,5.0,0.0,http://www.ufcstats.com/fighter-details/e13abac8089a801a
d6a8edb7410223a0,Rafael Tobias,,205.0,,,"Mar 20, 2003",13.0,1.0,0.0,http://www.ufcstats.com/fighter-details/d6a8edb7410223a0
319c15b8aac5bfde,Noah Thomas,69.0,135.0,,Orthodox,"Mar 27, 1981",14.0,7.0,0.0,http://www.ufcstats.com/fighter-details/319c15b8aac5bfde
9eb069062a0cfc13,Nolan Ticman,66.0,125.0,,Orthodox,"May 17, 1988",4.0,3.0,0.0,http://www.ufcstats.com/fighter-details/9eb069062a0cfc13
8f5c8850b2484173,Mairbek Taisumov,69.0,155.0,73.0,Orthodox,"Aug 08, 1988",27.0,6.0,0.0,http://www.ufcstats.com/fighter-details/8f5c8850b2484173
49858bf46dabf6fb,Nordine Taleb,73.0,170.0,74.0,Orthodox,"Jun 10, 1981",15.0,7.0,0.0,http://www.ufcstats.com/fighter-details/49858bf46dabf6fb
fea8acf9bfcf09ec,Simeon Thoresen,73.0,170.0,79.0,Orthodox,"Mar 14, 1984",17.0,6.0,1.0,http://www.ufcstats.com/fighter-details/fea8acf9bfcf09ec
9de7c97e1c0d7927,Masanori Tonooka,68.0,185.0,,Orthodox,--,1.0,2.0,0.0,http://www.ufcstats.com/fighter-details/9de7c97e1c0d7927
5befa793316d3469,James Terry,70.0,170.0,,Orthodox,"Mar 16, 1981",19.0,9.0,0.0,http://www.ufcstats.com/fighter-details/5befa793316d3469
7d3caf0f96f1b33d,Nick Thompson,73.0,170.0,74.0,Orthodox,"Jun 23, 1981",38.0,14.0,1.0,http://www.ufcstats.com/fighter-details/7d3caf0f96f1b33d
5ee87e0432205755,Carl Toomey,,,,,--,3.0,3.0,0.0,http://www.ufcstats.com/fighter-details/5ee87e0432205755
0d16bdb7d32e88e9,Hiroyuki Takaya,66.0,139.0,,Orthodox,"Jun 10, 1977",21.0,14.0,2.0,http://www.ufcstats.com/fighter-details/0d16bdb7d32e88e9
638cfec7ec559d6e,Brandon Thatch,74.0,170.0,74.0,Switch,"Jul 11, 1985",11.0,5.0,0.0,http://www.ufcstats.com/fighter-details/638cfec7ec559d6e
d10b35152277cf98,James Toney,69.0,220.0,,Orthodox,"Aug 24, 1968",0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/d10b35152277cf98
c4af2feb4b58bc3b,Kazuki Tokudome,71.0,155.0,73.0,Southpaw,"Mar 04, 1987",18.0,7.0,1.0,http://www.ufcstats.com/fighter-details/c4af2feb4b58bc3b
e175a261a280f7cb,Abram Torres,70.0,170.0,,,"Oct 29, 1982",4.0,3.0,0.0,http://www.ufcstats.com/fighter-details/e175a261a280f7cb
19f8a2f6eecd92ac,Puja Tomar,64.0,115.0,59.0,Southpaw,"Dec 05, 1993",9.0,5.0,0.0,http://www.ufcstats.com/fighter-details/19f8a2f6eecd92ac
4a6dff1b260bcf61,Aleksandre Topuria,67.0,135.0,68.0,Orthodox,"Jan 28, 1996",6.0,1.0,0.0,http://www.ufcstats.com/fighter-details/4a6dff1b260bcf61
e4e0f310b3cf23a8,Alex Torres,70.0,145.0,,Orthodox,"May 29, 1988",5.0,4.0,0.0,http://www.ufcstats.com/fighter-details/e4e0f310b3cf23a8
c8d46028907bcece,Eduardo Torres Caut,67.0,135.0,70.0,Orthodox,"Apr 26, 1995",16.0,2.0,0.0,http://www.ufcstats.com/fighter-details/c8d46028907bcece
40a604761ca7d64d,Din Thomas,69.0,155.0,,Orthodox,"Sep 28, 1976",26.0,9.0,0.0,http://www.ufcstats.com/fighter-details/40a604761ca7d64d
8e893f269d5696b2,Tyler Toner,68.0,145.0,70.0,Orthodox,"Mar 31, 1983",15.0,7.0,0.0,http://www.ufcstats.com/fighter-details/8e893f269d5696b2
918d9d89d4d52acc,Anthony Torres,68.0,170.0,,Orthodox,"Jul 31, 1978",5.0,3.0,0.0,http://www.ufcstats.com/fighter-details/918d9d89d4d52acc
cce79e827569f26e,Ronys Torres,67.0,155.0,,Orthodox,"Aug 13, 1975",35.0,5.0,0.0,http://www.ufcstats.com/fighter-details/cce79e827569f26e
0112352cb32f5026,Denis Tiuliulin,73.0,185.0,77.0,Orthodox,"May 17, 1988",10.0,10.0,0.0,http://www.ufcstats.com/fighter-details/0112352cb32f5026
1ff10dee2f7ae60c,Haven Torres,,125.0,,,--,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1ff10dee2f7ae60c
cb1c09c8126dbee0,Damien Trites,71.0,165.0,,,"Aug 23, 1979",7.0,6.0,0.0,http://www.ufcstats.com/fighter-details/cb1c09c8126dbee0
0cf9f5518d6063bb,Angelo Trevino,71.0,170.0,,Switch,"Jun 10, 1993",7.0,3.0,0.0,http://www.ufcstats.com/fighter-details/0cf9f5518d6063bb
ff2ec83f44000f78,Slim Trabelsi,75.0,235.0,,,"May 09, 1993",5.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ff2ec83f44000f78
04076783ca83d6ae,Minoru Toyonaga,71.0,195.0,,Southpaw,--,2.0,5.0,0.0,http://www.ufcstats.com/fighter-details/04076783ca83d6ae
971aebf56267de20,Desmond Torres,66.0,135.0,69.0,Orthodox,"Jan 06, 1997",7.0,2.0,0.0,http://www.ufcstats.com/fighter-details/971aebf56267de20
3e8118c1ab52f211,Tuco Tokkos,76.0,205.0,76.0,Orthodox,"Jun 30, 1990",11.0,5.0,0.0,http://www.ufcstats.com/fighter-details/3e8118c1ab52f211
d2036f31c035e0d1,Jose Torres,64.0,125.0,65.0,Orthodox,"Aug 02, 1992",8.0,1.0,0.0,http://www.ufcstats.com/fighter-details/d2036f31c035e0d1
cc18abc046b382c9,Aaron Trujillo,65.0,125.0,,,--,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/cc18abc046b382c9
20ec0061400178ca,Roberto Traven,75.0,227.0,,Orthodox,"Sep 16, 1968",6.0,4.0,1.0,http://www.ufcstats.com/fighter-details/20ec0061400178ca
8a59d346dc976a10,Thiago Tavares,67.0,145.0,70.0,Orthodox,"Nov 08, 1984",21.0,7.0,1.0,http://www.ufcstats.com/fighter-details/8a59d346dc976a10
63f8775391301891,Blair Tugman,72.0,135.0,,,--,10.0,6.0,0.0,http://www.ufcstats.com/fighter-details/63f8775391301891
6d48a2df51749d91,Antonio Trocoli,78.0,185.0,79.0,Orthodox,"Dec 06, 1990",12.0,5.0,0.0,http://www.ufcstats.com/fighter-details/6d48a2df51749d91
b9aa7d230865b5fe,Tom Tuggle,74.0,250.0,,Orthodox,--,0.0,3.0,0.0,http://www.ufcstats.com/fighter-details/b9aa7d230865b5fe
e6b233a007cb06c4,Reynaldo Trujillo,69.0,155.0,,,"Jan 01, 1982",21.0,19.0,0.0,http://www.ufcstats.com/fighter-details/e6b233a007cb06c4
34f88592c0ab7a54,Elias Theodorou,73.0,185.0,75.0,Orthodox,"May 31, 1988",16.0,3.0,0.0,http://www.ufcstats.com/fighter-details/34f88592c0ab7a54
8f2d9ee27f206f1f,Evan Tanner,72.0,185.0,74.0,Orthodox,"Feb 11, 1971",32.0,8.0,0.0,http://www.ufcstats.com/fighter-details/8f2d9ee27f206f1f
3f7dab21b6c971bc,Dequan Townsend,75.0,205.0,79.0,Orthodox,"May 11, 1986",21.0,12.0,0.0,http://www.ufcstats.com/fighter-details/3f7dab21b6c971bc
9e30f69cc0869301,James Thompson,77.0,265.0,,Orthodox,"Dec 16, 1978",20.0,16.0,0.0,http://www.ufcstats.com/fighter-details/9e30f69cc0869301
008cf84faae9c7a5,Bryan Travers,,155.0,,,"Apr 11, 1983",15.0,4.0,0.0,http://www.ufcstats.com/fighter-details/008cf84faae9c7a5
866fd7b1a6c90e7f,Dusko Todorovic,73.0,185.0,74.0,Orthodox,"May 19, 1994",12.0,6.0,0.0,http://www.ufcstats.com/fighter-details/866fd7b1a6c90e7f
30a09e43f15f1d75,Paulo Thiago,71.0,170.0,74.0,Orthodox,"Jan 25, 1981",18.0,9.0,0.0,http://www.ufcstats.com/fighter-details/30a09e43f15f1d75
97a6bbe6e6566a94,Francisco Trevino,69.0,155.0,70.0,Orthodox,"Dec 17, 1981",13.0,3.0,0.0,http://www.ufcstats.com/fighter-details/97a6bbe6e6566a94
cbf1c7ba5408a66f,Salim Touahri,70.0,170.0,72.0,Orthodox,"Sep 28, 1989",10.0,4.0,0.0,http://www.ufcstats.com/fighter-details/cbf1c7ba5408a66f
8abf70f79e9e27c2,Tor Troeng,74.0,185.0,,Orthodox,"Jan 25, 1983",16.0,7.0,1.0,http://www.ufcstats.com/fighter-details/8abf70f79e9e27c2
96eff1a628adcc7f,Teila Tuli,72.0,430.0,,Orthodox,"Jun 14, 1969",0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/96eff1a628adcc7f
1ed32eaaba9ffe10,Jumabieke Tuerxun,67.0,135.0,,Orthodox,"Apr 17, 1986",19.0,4.0,1.0,http://www.ufcstats.com/fighter-details/1ed32eaaba9ffe10
2f43a3e82661fa99,Rei Tsuruya,66.0,125.0,68.0,Orthodox,"Jun 22, 2002",10.0,1.0,0.0,http://www.ufcstats.com/fighter-details/2f43a3e82661fa99
56f4b81ec4db61af,Courtney Turner,74.0,170.0,,,--,0.0,3.0,0.0,http://www.ufcstats.com/fighter-details/56f4b81ec4db61af
73abb7a5c57fb443,Alexander Trevino,,170.0,,,--,7.0,7.0,0.0,http://www.ufcstats.com/fighter-details/73abb7a5c57fb443
2e7878927067fdca,Manuel Torres,70.0,155.0,73.0,Switch,"Mar 25, 1995",16.0,3.0,0.0,http://www.ufcstats.com/fighter-details/2e7878927067fdca
df05aa15b2d66f57,Chris Tuchscherer,74.0,258.0,76.0,Orthodox,"Sep 08, 1975",21.0,4.0,0.0,http://www.ufcstats.com/fighter-details/df05aa15b2d66f57
54f64b5e283b0ce7,Ilia Topuria,67.0,155.0,69.0,Orthodox,"Jan 21, 1997",17.0,0.0,0.0,http://www.ufcstats.com/fighter-details/54f64b5e283b0ce7
885adaff8fe15cf7,Austin Tweedy,69.0,155.0,,Orthodox,"Sep 25, 1990",8.0,2.0,0.0,http://www.ufcstats.com/fighter-details/885adaff8fe15cf7
9ce6d5a03af801b7,Darren Till,72.0,185.0,74.0,Southpaw,"Dec 24, 1992",18.0,5.0,1.0,http://www.ufcstats.com/fighter-details/9ce6d5a03af801b7
17cb6d8e8187f304,Nyamjargal Tumendemberel,67.0,125.0,71.0,Orthodox,"Mar 22, 1998",9.0,1.0,0.0,http://www.ufcstats.com/fighter-details/17cb6d8e8187f304
5bf31a46becc1204,Michael Trizano,71.0,145.0,71.0,Orthodox,"Dec 31, 1991",11.0,3.0,0.0,http://www.ufcstats.com/fighter-details/5bf31a46becc1204
9384e71bca6c409d,Marco Tulio,72.0,185.0,74.0,Orthodox,"Jun 13, 1994",14.0,1.0,0.0,http://www.ufcstats.com/fighter-details/9384e71bca6c409d
82529ce93cd9a2cf,Anton Turkalj,76.0,205.0,78.0,Orthodox,"Jun 10, 1996",8.0,4.0,0.0,http://www.ufcstats.com/fighter-details/82529ce93cd9a2cf
da816417a579a0bd,Gavin Tucker,66.0,145.0,66.0,Southpaw,"Jun 17, 1986",13.0,3.0,0.0,http://www.ufcstats.com/fighter-details/da816417a579a0bd
b96619b3acd7d9da,Miesha Tate,66.0,135.0,65.0,Orthodox,"Aug 18, 1986",20.0,10.0,0.0,http://www.ufcstats.com/fighter-details/b96619b3acd7d9da
cd3d7e37ff2d679c,Ricky Turcios,69.0,135.0,71.0,Orthodox,"Jun 05, 1993",13.0,5.0,0.0,http://www.ufcstats.com/fighter-details/cd3d7e37ff2d679c
eae48ff31db420c2,Arman Tsarukyan,67.0,155.0,72.0,Orthodox,"Oct 11, 1996",22.0,3.0,0.0,http://www.ufcstats.com/fighter-details/eae48ff31db420c2
33b2f68ef95252e0,Miguel Torres,69.0,135.0,76.0,Orthodox,"Jan 18, 1981",44.0,9.0,0.0,http://www.ufcstats.com/fighter-details/33b2f68ef95252e0
7ff97850e8c32bda,Glover Teixeira,74.0,205.0,76.0,Orthodox,"Oct 28, 1979",33.0,9.0,0.0,http://www.ufcstats.com/fighter-details/7ff97850e8c32bda
ff6a1f63c254127e,Albert Tumenov,71.0,170.0,73.0,Orthodox,"Dec 26, 1991",18.0,4.0,0.0,http://www.ufcstats.com/fighter-details/ff6a1f63c254127e
aceffa19749c4dc0,Zubaira Tukhugov,68.0,155.0,68.0,Orthodox,"Jan 15, 1991",20.0,6.0,1.0,http://www.ufcstats.com/fighter-details/aceffa19749c4dc0
2d5fbe2103f97053,Hideo Tokoro,67.0,135.0,,Orthodox,"Aug 22, 1977",34.0,29.0,2.0,http://www.ufcstats.com/fighter-details/2d5fbe2103f97053
e14b5aa06eea9653,Abel Trujillo,68.0,155.0,70.0,Orthodox,"Sep 18, 1983",15.0,8.0,0.0,http://www.ufcstats.com/fighter-details/e14b5aa06eea9653
0c6d9ea8306c029e,Brad Tavares,73.0,185.0,74.0,Orthodox,"Dec 21, 1987",21.0,11.0,0.0,http://www.ufcstats.com/fighter-details/0c6d9ea8306c029e
53ec9cb470e1a4ea,Jon Tuck,71.0,155.0,73.0,Orthodox,"Aug 28, 1984",10.0,5.0,0.0,http://www.ufcstats.com/fighter-details/53ec9cb470e1a4ea
d2d37e8eeb3abc8d,Frank Trigg,69.0,170.0,71.0,Southpaw,"May 07, 1972",21.0,9.0,0.0,http://www.ufcstats.com/fighter-details/d2d37e8eeb3abc8d
4dcfb28c011c11b2,Wellington Turman,72.0,170.0,72.0,Orthodox,"Jul 22, 1996",18.0,8.0,0.0,http://www.ufcstats.com/fighter-details/4dcfb28c011c11b2
a566371ba2ad7152,Josh Thomson,70.0,155.0,71.0,Orthodox,"Sep 21, 1978",22.0,9.0,0.0,http://www.ufcstats.com/fighter-details/a566371ba2ad7152
4a28cb716c19157a,Stephen Thompson,72.0,170.0,75.0,Orthodox,"Feb 11, 1983",17.0,9.0,1.0,http://www.ufcstats.com/fighter-details/4a28cb716c19157a
4d8fa64202cee4c1,Jalin Turner,75.0,155.0,77.0,Southpaw,"May 18, 1995",14.0,9.0,0.0,http://www.ufcstats.com/fighter-details/4d8fa64202cee4c1
c62fbc117d57b943,Tai Tuivasa,74.0,264.0,75.0,Southpaw,"Mar 16, 1993",15.0,8.0,0.0,http://www.ufcstats.com/fighter-details/c62fbc117d57b943
75e5fec9f72910ef,Gleison Tibau,70.0,155.0,71.0,Southpaw,"Oct 07, 1983",33.0,14.0,0.0,http://www.ufcstats.com/fighter-details/75e5fec9f72910ef
c9cf753cfdf77fc2,Marcin Tybura,75.0,249.0,78.0,Orthodox,"Nov 09, 1985",27.0,9.0,0.0,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2
a8283a4f415e1eb9,Francisco Trinaldo,69.0,170.0,70.0,Southpaw,"Aug 24, 1978",28.0,9.0,0.0,http://www.ufcstats.com/fighter-details/a8283a4f415e1eb9
8f2deefe8c5dfb5d,Alberto Uda,75.0,185.0,,Orthodox,"Aug 08, 1984",12.0,2.0,0.0,http://www.ufcstats.com/fighter-details/8f2deefe8c5dfb5d
5e23f30e9c6ed74e,Logan Urban,72.0,170.0,72.0,Orthodox,"Apr 22, 1994",5.0,1.0,0.0,http://www.ufcstats.com/fighter-details/5e23f30e9c6ed74e
e78c4c3d329c531b,Nick Urso,66.0,125.0,66.0,Southpaw,"Sep 26, 1985",10.0,3.0,0.0,http://www.ufcstats.com/fighter-details/e78c4c3d329c531b
10ccf4ec9913cadc,Christian Uflacker,71.0,170.0,,,"Aug 04, 1985",5.0,0.0,0.0,http://www.ufcstats.com/fighter-details/10ccf4ec9913cadc
1e310618d02ff93b,Zach Underwood,74.0,185.0,,,--,13.0,7.0,0.0,http://www.ufcstats.com/fighter-details/1e310618d02ff93b
4793a2d90f5ab8ae,Jeremy Umphries,,160.0,,,--,5.0,2.0,0.0,http://www.ufcstats.com/fighter-details/4793a2d90f5ab8ae
4a1a492f299581d9,Andy Uhrich,72.0,170.0,,,--,11.0,6.0,0.0,http://www.ufcstats.com/fighter-details/4a1a492f299581d9
58258914525740a5,Kengo Ura,69.0,165.0,,,"Jun 20, 1981",14.0,12.0,2.0,http://www.ufcstats.com/fighter-details/58258914525740a5
bcd124bcd3d5be46,Ryuki Ueyama,71.0,180.0,,Southpaw,"Apr 17, 1976",12.0,18.0,5.0,http://www.ufcstats.com/fighter-details/bcd124bcd3d5be46
4252b09f0c8c4472,Guilherme Uriel,73.0,265.0,74.0,Orthodox,"Feb 18, 1997",6.0,2.0,0.0,http://www.ufcstats.com/fighter-details/4252b09f0c8c4472
fe30c5f5cc3e028b,Sho Patrick Usami,69.0,155.0,70.0,Orthodox,"May 08, 2000",4.0,1.0,0.0,http://www.ufcstats.com/fighter-details/fe30c5f5cc3e028b
6546af7ab545b90c,Darren Uyenoyama,66.0,125.0,65.0,Orthodox,"Oct 15, 1979",10.0,6.0,0.0,http://www.ufcstats.com/fighter-details/6546af7ab545b90c
7a39bbac8cc0fa70,Gasan Umalatov,71.0,170.0,71.0,Orthodox,"Sep 11, 1982",17.0,4.0,2.0,http://www.ufcstats.com/fighter-details/7a39bbac8cc0fa70
b12fb759e02378de,Gilbert Urbina,75.0,170.0,75.0,Orthodox,"Apr 05, 1996",7.0,5.0,0.0,http://www.ufcstats.com/fighter-details/b12fb759e02378de
4b8fb0453a596b8e,Hector Urbina,71.0,170.0,73.0,Orthodox,"Sep 17, 1987",17.0,10.0,1.0,http://www.ufcstats.com/fighter-details/4b8fb0453a596b8e
cb680d85b84cbfd9,Raphael Uchegbu,,135.0,,,--,10.0,1.0,0.0,http://www.ufcstats.com/fighter-details/cb680d85b84cbfd9
47fcdcaccb58ca80,Elias Urbina,75.0,185.0,77.0,Southpaw,"Oct 09, 1993",3.0,1.0,0.0,http://www.ufcstats.com/fighter-details/47fcdcaccb58ca80
1d76f07ffdd765c2,Takeru Uchida,65.0,125.0,68.0,Southpaw,"Sep 30, 2002",6.0,1.0,0.0,http://www.ufcstats.com/fighter-details/1d76f07ffdd765c2
c34e5849184b08c3,Yasuhiro Urushitani,65.0,125.0,,Southpaw,"Sep 08, 1976",21.0,8.0,6.0,http://www.ufcstats.com/fighter-details/c34e5849184b08c3
f00ac08ab056af5d,Tagir Ulanbekov,67.0,125.0,70.0,Southpaw,"Aug 07, 1991",17.0,2.0,0.0,http://www.ufcstats.com/fighter-details/f00ac08ab056af5d
f1b2aa7853d1ed6e,Kamaru Usman,72.0,170.0,76.0,Switch,"May 11, 1987",21.0,4.0,0.0,http://www.ufcstats.com/fighter-details/f1b2aa7853d1ed6e
9014c02eff8b3d62,Carlos Ulberg,76.0,205.0,77.0,Orthodox,"Nov 07, 1990",13.0,1.0,0.0,http://www.ufcstats.com/fighter-details/9014c02eff8b3d62
eb1723480fa2f96c,Caol Uno,67.0,155.0,70.0,Southpaw,"May 08, 1975",33.0,19.0,5.0,http://www.ufcstats.com/fighter-details/eb1723480fa2f96c
da7f113b5ea39c43,Mohammed Usman,74.0,239.0,79.0,Orthodox,"Apr 01, 1989",12.0,4.0,0.0,http://www.ufcstats.com/fighter-details/da7f113b5ea39c43
d23ccf4a6c221284,Karlos Vemola,72.0,185.0,75.0,Orthodox,"Jul 03, 1985",17.0,5.0,0.0,http://www.ufcstats.com/fighter-details/d23ccf4a6c221284
61428ed51f5ff465,Billy Vaughan,66.0,155.0,,,"Dec 02, 1983",12.0,17.0,0.0,http://www.ufcstats.com/fighter-details/61428ed51f5ff465
de277a4abcfeea46,Victor Valenzuela,70.0,155.0,,,--,13.0,6.0,2.0,http://www.ufcstats.com/fighter-details/de277a4abcfeea46
23ab42947c1990e3,Ron van Clief,70.0,190.0,,Orthodox,"Jan 25, 1943",0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/23ab42947c1990e3
f6bbc6ba4f06ad60,Alain Van der Merckt,,185.0,,,"Jun 11, 1993",8.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f6bbc6ba4f06ad60
c6d8ae3b016d5ad5,Joe Veres,67.0,155.0,,Orthodox,"Nov 09, 1977",4.0,3.0,0.0,http://www.ufcstats.com/fighter-details/c6d8ae3b016d5ad5
93c9897f0f9f5dab,Kelly Velasco,69.0,135.0,,Orthodox,"May 21, 1995",2.0,1.0,0.0,http://www.ufcstats.com/fighter-details/93c9897f0f9f5dab
393b8e03fb410a78,Guilherme Viana,76.0,205.0,,,--,7.0,3.0,0.0,http://www.ufcstats.com/fighter-details/393b8e03fb410a78
34a81ebbce32b06b,Greg Velasco,74.0,265.0,70.0,Southpaw,"Sep 23, 1993",6.0,1.0,0.0,http://www.ufcstats.com/fighter-details/34a81ebbce32b06b
239d8e5359022f3b,Kevin Vallejos,67.0,145.0,68.0,Switch,"Dec 08, 2001",16.0,1.0,0.0,http://www.ufcstats.com/fighter-details/239d8e5359022f3b
2b1587a3376ab743,Ernie Verdicia,71.0,199.0,,Orthodox,--,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/2b1587a3376ab743
d6d5da3c209884bc,Guilherme Vasconcelos,72.0,185.0,,Orthodox,"Mar 23, 1986",9.0,4.0,0.0,http://www.ufcstats.com/fighter-details/d6d5da3c209884bc
54578e5927adea53,Richie Vaculik,66.0,125.0,69.0,Orthodox,"Jun 19, 1983",10.0,4.0,0.0,http://www.ufcstats.com/fighter-details/54578e5927adea53
0d1190beced94f7c,Rashid Vagabov,,125.0,,,"Jun 27, 1998",13.0,2.0,0.0,http://www.ufcstats.com/fighter-details/0d1190beced94f7c
07f959e6596307bb,Carlos Vera,66.0,135.0,69.0,Orthodox,"Nov 05, 1987",12.0,4.0,0.0,http://www.ufcstats.com/fighter-details/07f959e6596307bb
09c44b317c98bf96,David Velasquez,65.0,145.0,,Orthodox,--,10.0,10.0,0.0,http://www.ufcstats.com/fighter-details/09c44b317c98bf96
d35c3ed553b71fa2,Joe Vedepo,72.0,185.0,,Orthodox,--,18.0,9.0,0.0,http://www.ufcstats.com/fighter-details/d35c3ed553b71fa2
6e62bb64f7cc5026,Scott Ventimiglia,71.0,185.0,,,"Nov 17, 1972",14.0,6.0,1.0,http://www.ufcstats.com/fighter-details/6e62bb64f7cc5026
8d4d25fd9218860b,Manny Vazquez,70.0,125.0,72.0,Orthodox,"Nov 19, 1993",11.0,2.0,0.0,http://www.ufcstats.com/fighter-details/8d4d25fd9218860b
663b76da637402c3,Victor Valimaki,72.0,205.0,,Orthodox,--,18.0,10.0,0.0,http://www.ufcstats.com/fighter-details/663b76da637402c3
87e2468b986ebb79,Cameron VanCamp,74.0,155.0,74.0,Switch,"Apr 27, 1993",15.0,7.0,1.0,http://www.ufcstats.com/fighter-details/87e2468b986ebb79
fc1868f56d3036eb,Egidijus Valavicius,72.0,200.0,,Orthodox,--,29.0,12.0,0.0,http://www.ufcstats.com/fighter-details/fc1868f56d3036eb
32c3ee378671a5d9,Austin Vanderford,71.0,170.0,74.0,Orthodox,"Mar 21, 1990",13.0,2.0,0.0,http://www.ufcstats.com/fighter-details/32c3ee378671a5d9
45b82ebf0b9e0fd2,Ivan Valenzuela,74.0,185.0,77.0,Orthodox,"Nov 17, 1992",8.0,2.0,0.0,http://www.ufcstats.com/fighter-details/45b82ebf0b9e0fd2
7b39035fae7268b8,Matt Van Buren,77.0,205.0,,,"Jun 12, 1986",7.0,6.0,0.0,http://www.ufcstats.com/fighter-details/7b39035fae7268b8
a148dfe3485be79d,Linton Vassell,76.0,205.0,,,"Jun 03, 1983",18.0,5.0,0.0,http://www.ufcstats.com/fighter-details/a148dfe3485be79d
0cd0456d6029cec2,Robert Valentin,74.0,185.0,77.0,Orthodox,"Mar 31, 1995",11.0,6.0,0.0,http://www.ufcstats.com/fighter-details/0cd0456d6029cec2
4679a38cced7c64a,Yuri Vaulin,76.0,197.0,,Southpaw,--,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/4679a38cced7c64a
02177caefe7c07d4,Lloyd Van Dams,73.0,240.0,,Southpaw,"Mar 05, 1972",0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/02177caefe7c07d4
26d61e92a6069cd2,Chad Vance,72.0,185.0,,Orthodox,--,7.0,5.0,0.0,http://www.ufcstats.com/fighter-details/26d61e92a6069cd2
df0a1c1e11ad199b,Kerry Vera,67.0,135.0,,Orthodox,--,2.0,0.0,0.0,http://www.ufcstats.com/fighter-details/df0a1c1e11ad199b
744f50016c39c26c,Vitor Vianna,,205.0,,Orthodox,--,12.0,3.0,1.0,http://www.ufcstats.com/fighter-details/744f50016c39c26c
602bb270f2bdbf02,Jerrel Venetiaan,73.0,195.0,,Orthodox,"Mar 09, 1971",4.0,3.0,0.0,http://www.ufcstats.com/fighter-details/602bb270f2bdbf02
43e549b803ec7375,Artem Vakhitov,73.0,205.0,75.0,Orthodox,"Apr 04, 1991",3.0,1.0,0.0,http://www.ufcstats.com/fighter-details/43e549b803ec7375
2a898bf9fb7710b3,Andrew Valladerez,,135.0,,,--,5.0,7.0,0.0,http://www.ufcstats.com/fighter-details/2a898bf9fb7710b3
2f1a257d6777096d,Luigi Vendramini,68.0,155.0,73.0,Orthodox,"Jan 16, 1996",9.0,3.0,0.0,http://www.ufcstats.com/fighter-details/2f1a257d6777096d
